crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,0,T1.1,T1.2,T1.3,T1.4,T2.1,T2.2,T2.3,T2.4,T2.5,T2.6,T3.1,T3.2,T3.3,T3.4,T4.1,T4.2,T4.3,T4.4,T4.5,T5.1,T5.2,T5.3,T5.4,T5.5,T6.1,T6.2,T6.3,T6.4,T6.5,T7.1,T7.2,T7.3,T7.4,T7.5,S1.1,S1.2,S2.1,SF1.1,SF1.2,SF2.1,SF2.2,SM1.1,SM1.2,SM1.3,TF1.1,TF1.2,TF1.3,TF1.4,TF1.5,TF1.6,TF1.7,F1.1,F1.2,F1.3,F1.4,F1.5,F1.6,F1.7,F2.1,F2.2,F2.3,F2.4,F2.5,F2.6,F2.7,F2.8,F2.9,F2.10,F3.1,F3.2,F3.3,F3.4,F3.5,FM1.1,FM1.2,FM1.3,M1.1,M1.2,M1.3,M1.4,M1.5,M1.6,M1.7,M1.8,M1.9,M1.10,M2.1,M2.2,M2.3,M2.4,M2.5,M3.1,M3.2,M3.3,M3.4,M3.5,M3.6,M3.7,M4.1,M4.2,MT1.1,MT1.2,MT1.3,MT1.4,MT2.1,MT2.2,MT3.1,MFT1.1,MFT1.2,MFT1.3,NA,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.14 Gulstararflóavist,Icelandic Carex lyngbyei fens,"Flat, well-vegetated, lush and fertile yellowstone ravines and floodplains, especially along rivers and lakes. Groundwater is mineral-rich, mobile and high all year round, but land is usually submerged during winter and spring floods. The ecosystem is therefore productive and the vegetation is very tall. Vascular plants are dominant, but there is some moss cover, lichens are rare.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.4 Hrossanálarvist,Juncus arcticus meadows,"Flat, flat and open, often very extensive, fertile land with diverse vegetation, where horsetail makes an impression on the vegetation due to its height but is not a dominant species. The land is well vegetated and the vegetation is moderately tall, mosses are prominent in the soil but there are very few lichens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.11 Brokflóavist,Common cotton-grass fens,"Flat to slightly sloping, wet to slightly wet bogland, overgrown with sedge and sturgeon, in ravines and on plains where water stands high and is slow moving, rather poor in minerals, small ponds and meadows common. On tussocks and ridges, clover and other dryland species grow. The land is very well overgrown and the vegetation is quite tall, vascular plants are dominant and some moss is present, there is a small amount of lichen on tussocks and ridges.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.10 Hengistararflóavist,Icelandic Carex rariflora alpine fens,"Fully vegetated, flat or slightly sloping, very mossy wetland with bays, ponds, marshy patches and moors to heaths and mountains. Bay vegetation is found near ponds and in depressions, but peatland vegetation is found on moors. Vegetation is rather low and sparse except where pondweed grows. Mosses dominate the cover and their diversity is high. Lichens are few.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.12 Starungsflóavist,Icelandic black sedge-brown moss fens,"Flat and level, fertile marshland, wet to semi-wet, overgrown with marsh sedge and other wetland species, in valley bottoms and on floodplains of streams near the sea. Water stands high, is moving and rich in minerals. The land is overgrown and the vegetation is rather tall, vascular plants are dominant but moss cover is extensive, lichens are not found due to the wetness.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.9 Starungsmýravist,Icelandic black sedge-brown moss fens,"Slightly to moderately sloping, wet to wet, swampy land covered with marsh sedge and other wetland species, on plains and slopes. On tussocks and ridges, clover and other dryland species grow. Groundwater is high but the land is little or not flooded during floods and thaws, the water is rather mineral-rich and the land fertile. It is evergreen, the vegetation is very tall, vascular plants are dominant but moss is abundant, lichens are rarely found. This category includes fens, but in them fens can have as much cover as or more than fens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.2 Rekjuvist,Icelandic stiff sedge fens,"Very well-vegetated, moist and gently sloping, mossy land on heaths and mountains, often with small streams and wetlands, marsh vegetation is in the depressions but peatland plants on drier ridges and tussocks. There may be some erosion on the surface and clay and sand after dissolution. Vegetation is low-growing and rather sparse, vascular plant cover is sparse, but mosses are very dense, there are very few lichens. Organic soil content is quite high.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.6 Runnamýravist á láglendi,Boreal black sedge-brown moss fens,"Slightly to moderately sloping, clayey to wet, swampy land on plains, humps and slopes, overgrown with small shrubs, sedges and other wetland species, abundant sphagnum moss ( Sphagnum ) in tussocks and on ridges. Water levels are high but land is little or not flooded during floods and thaws. Land is grassy, ??moderately fertile and vegetation is quite tall. Vascular plants are dominant but moss is very abundant in the sedges, lichens are rarely found.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.5 Runnamýravist á hálendi,Boreal black sedge-brown moss fens,"Algae-rich, flat or slightly sloping, moist to wet, mossy and sedge-covered bogs with shrub vegetation on the heath and in the lower part of the highlands. Vascular plant and moss cover is extensive but lichen cover is low. Vegetation is all-round tall and lush. Surface rather uniform, alternating with wet depressions with marsh sedge and winter sedge and drier areas overgrown with blueberry heather, mountain ash and other shrubs. There are few ponds and pools.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.8 Rústamýravist,Palsa mires,"A gently sloping, well-vegetated, mossy wetland with diverse vegetation, high up in the mountains, where the average annual temperature is around or below -2 Cº. The surface is variable, with ponds, bays, small streams and ruins with ice lenses, usually covered with lichen-rich peatland vegetation. The vegetation density and height vary, mostly in the wetlands between ruins.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.3 Sandmýravist,Cottonsedge marsh-fens,"Flat, well-vegetated, open, sparse wetlands and marshes along rivers and in depressions where water overflows in gullies and sand, pumice and finer sediments are deposited and deposited in the soil. The surface is generally smooth and ponds are characteristic of the habitat in some places. Vegetation is moderately tall, vascular plants are rather sparse, but in many places quite rich in moss.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L8.13 Tjarnastararflóavist,Basicline bottle sedge quaking mires,"Slightly sloping, wet to very wet bays on flatlands and in ravines, overgrown with pond sedge, winter sedge and other wetland species. Water levels are high and land is submerged during floods and low tides, there is generally little movement of water but the land is very fertile. The ecosystem is well vegetated and the vegetation is tall, vascular plants are dominant but moss is abundant in the swamps, lichens are rarely found due to the wetness.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L9.7 Blómgresisvist,Northern boreal Festuca grasslands,"Flowery, lush grassland or herbaceous plant stand on sheltered and sunny slopes and slopes, facing south and southwest. Land on a slight to moderate slope. It is well vegetated and the vegetation is quite tall. Vascular plant cover is extensive and the moss layer is also dense, but there are very few lichens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L9.3 Bugðupuntsvist,Wavy hair-grass grasslands,"Rather sparse grassland, overgrown with sedge and other grass species but also with broadleaf plants. Found mainly on the lower slopes and slopes and therefore usually at some slope. In many places, large boulders protrude from the vegetation. The ecosystem is well vegetated and the vegetation is moderately tall. Vascular plants dominate the cover, but mosses are quite abundant in the sward. Lichens are found to some extent.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L9.5 Grasengjavist,Icelandic Festuca grasslands,"Thick, rather lush grassland, overgrown with meadowsweet, meadowsweet, bluegrass and marsh sedge and in some places very tall clumps of hairy willow and yellow willow. Found on sloping land in valley bottoms in lowlands and on heaths and also on drained land. The land is slightly sloping, very well vegetated and the vegetation is rather tall. Vascular plants dominate the cover, moss cover is quite extensive but there are few lichens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L9.2 Finnungsvist,Insular Nardus-Galium grasslands,"Rather uniform, sparse grassland overgrown with sedge and various grass and peatland species. Sedge is completely dominant in most places and forms prominent light patches in the landscape. The habitat is found on slopes and knolls in lowlands and on heaths, but only in snowy areas where snow remains long after spring. The land is generally on a considerable slope and very well vegetated. Vegetation is moderately tall, vascular plants dominate the vegetation cover and some moss in the sward. Lichen cover is very low.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L9.6 Língresis- og vingulsvist,Boreo-subalpine Agrostis grasslands,"Lush grassland covered with alpine meadow grass, meadow fescue and other grassland species. The habitat is found on moist to dry land on slopes and slopes, but also on flat land, including drained land. The soil is thick and fertile. The land is very well vegetated, vegetation is moderately tall, vascular plants are dominant and some moss is present. There are very few lichens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L9.4 Snarrótarvist,Boreal tufted hairgrass meadows,"Very lush grassland on flatlands and slopes, overgrown with rush and other grassland species. The habitat is found mainly in lowlands in old cropland and pasture where the soil is rather thick and fertile. The land is grassy, ??the vegetation is tall, vascular plants completely dominate, moss is scarce, lichens are rarely found.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L9.1 Stinnastararvist,Icelandic Carex bigelowii grasslands,"Rather sparse, sparse and dry, mossy grassland overgrown with sedge and other grass and peatland species. The land is gently sloping, grassy, ??vegetation rather low-growing for grassland, vascular plants dominant. Moss is abundant and conspicuous in appearance, there are a few lichens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L10.6 Fjalldrapamóavist,North Atlantic boreo-alpine heaths,"Dry, generally dense, well-vegetated peatland covered with mountain sedge, heather, blueberry heather and other peatland species, rich in mosses and lichens. Rather gently sloping land in lowlands and heathland. Vegetation is rather low-growing, vascular plants predominate, but moss cover is quite extensive and lichen cover is significant in most places.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L10.5 Fléttumóavist,Icelandic lichen Racomitrium heaths,"Dry, dense, lichen- and moss-rich peatland overgrown with heather, willow, blueberry heather and other peatland species. Light lichens ( Cladonia ) are prominent in the vegetation. Rather gently sloping land in weathered areas on outcrops and heaths, rocks are usually visible on the surface. The land is well vegetated, vegetation is low-growing, vascular plant cover is rather sparse, but mosses dominate the cover, lichen cover is extensive and greater than in other habitats.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L10.4 Grasmóavist,Icelandic Empetrum Thymus grasslands,"Grassy, ??smooth to dense peatland overgrown with heather, bloodstone, grasses and other peatland species, often on a considerable slope. In many places, rocks are visible on the surface. The land is well overgrown, vegetation is rather low-growing, vascular plants dominate, moss is quite abundant and there are a few lichens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L10.7 Lyngmóavist á hálendi,Oroboreal moss-dwarf willow snowbed communities,"Well-vegetated, dry to mushy, moss-rich but not very lush heather and willow peatlands in the highlands. The habitat is found on flat to sloping land on steep slopes, which increases diversity. Vegetation is low-growing, the cover of vascular plants and mosses is similar but lichens are rather sparse. The surface is widely eroded and frost hemlocks are present on the surface.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L10.8 Lyngmóavist á láglendi,North Atlantic Vaccinium-Empetrum-Racomitrium heaths,"Dry and dense peatland overgrown with heather, blueberry heather, pasture heather and other low-growing heather and peatland species, often on steep slopes, on slopes, ridges and humps. The land is well overgrown, the vegetation is low-growing, vascular plants dominate, moss is abundant and there are a few lichens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L10.1 Mosamóavist,Icelandic Racomitrium grass heaths,"Dry, well-vegetated, moss-rich peatland, with a sparse cover of vascular plants, especially herbaceous species, sedges, heather and bloodstone. Moss peat habitat is most common on slopes and foothills, but is also found on flat land along streams, rivers and on vegetated river banks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L10.2 Flagmóavist,Arctic Dryas heaths,"Rather dry, highly eroded, dense peatland, usually arid and on a slight slope, with flakes and stones on the surface, overgrown with holtasole, krikkeulen, tursa-beard and other peatland species, rich in lichens, generally shaped by heavy grazing. Vegetation fast-growing, vascular plants are dominant, quite a few mosses and mostly lichens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L10.3 Starmóavist,Icelandic Carex bigelowii heaths,"Dry to clayey, rather gently sloping, grassy and mossy peatland on heaths and mountains, overgrown with sedge, willow grass and other peatland species. The habitat is found mainly on the border of wetlands and drier peatlands, along rivers and streambeds and between wetlands and mela. It is well vegetated, vegetation is low, mosses are dominant, there is considerable vascular plant cover and some lichen cover.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Oct 17 2025,Alli Lynn and Tess Harmer,v2.1,245,iinh_iceland_eco_2024,ni_vg25r_3utg,Vistgerð,L10.10 Víðikjarrvist,Oroboreal willow scrub,"Dry to moist, lush scrubland in the lowlands, at the foothills and slopes and in lush areas in the mountains, covered with yellow willow, hairy willow, heather and other peatland species. The land is well vegetated, the vegetation is rather tall, vascular plants are dominant, mosses are abundant but lichens are rather scarce. Angelica and other tall flowering plants such as bluegrass and burdock are prominent in some places.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
